"symbol__gene_id","gene_id","module_color","module","FTA2_S7_L001","FTB2_S8_L001","FTC2_S9_L001","FTD2_S10_L001","FTE2_S11_L001","FTF2_S12_L001","GCA2_S1_L001","GCB2_S2_L001","GCC2_S3_L001","GCD2_S4_L001","GCE2_S5_L001","GCF2_S6_L001","band","chromosome_name","start_position","percentage_gc_content","transcript_count","gene_biotype","description","entrezgene_id","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons","symbol","set"
"HTA11__AT3G54560","AT3G54560","red","6",5.6404583240249,8.0277704177914,8.33903765617251,6.28147499251181,6.75775709193713,5.09145974753768,5.76025952994354,7.52433043982075,6.61600720659547,7.0226929244585,6.77195251908109,5.68222809665629,NA,"Chr3",20196140,NA,2,"protein_coding","histone H2A 11",NA,1587,411,1470,212,238,2,"HTA11","List"
"ROPGEF6__AT3G55660","AT3G55660","red","6",3.65568908029843,5.95884314165823,6.16362487561564,4.19961567117933,5.08379091390704,4.09092746605148,4.73931776925993,5.56550380680034,3.27321178663578,3.97486477379796,4.634457950626,3.95867775465171,NA,"Chr3",20648794,NA,2,"protein_coding","ROP (rho of plants) guanine nucleotide exchange factor 6",NA,2691,1528,2652,174,486,6,"ROPGEF6","List"
"TRM7__AT3G58650","AT3G58650","red","6",4.89766820120452,6.32386935194276,6.4555204915467,4.53391863648436,4.99926339390435,4.75874642840313,4.67326847516887,5.71038377726016,4.85494477637399,3.88231871410398,5.3288272407379,3.95867775465171,NA,"Chr3",21696072,NA,1,"protein_coding","None",NA,3927,2463,3927,567,277,6,"TRM7","List"
"__AT4G01730","AT4G01730","red","6",4.03795121375176,5.93792425370357,6.02053866859168,4.53391863648436,4.60074750766966,4.39598484463658,4.2882510506065,6.01940094696344,4.04172626762468,4.87780578516418,4.634457950626,3.84733554617061,NA,"Chr4",749307,NA,1,"protein_coding","DHHC-type zinc finger family protein",NA,2728,1527,2728,267,NA,9,"","List"
"__AT4G11290","AT4G11290","red","6",2.77981622109524,5.37872547444441,6.09385495321868,2.56476115137027,2.97449553209416,2.58647374483333,3.48176852247284,5.34648314448277,3.57714438819286,3.15134848235194,3.79394532813317,2.90003920100746,NA,"Chr4",6869863,NA,1,"protein_coding","Peroxidase superfamily protein",NA,1843,981,1843,130,229,4,"","List"
"__AT4G13370","AT4G13370","red","6",3.54189428613891,5.93792425370357,6.4555204915467,4.04069150523463,4.41745909172231,4.00339807580492,4.60404963205988,5.25494453490145,4.85494477637399,4.67205012397825,4.56930580646987,3.95867775465171,NA,"Chr4",7777793,NA,1,"protein_coding","Plant protein of unknown function (DUF936)",NA,2574,2022,2574,32,123,5,"","List"
"__AT4G17000","AT4G17000","red","6",2.56358909979754,4.62022588337996,4.20032636606769,2.56476115137027,2.97449553209416,2.80929765959695,3.13440010428144,4.36986735637685,2.35996874649857,3.78342659382215,2.63074070357094,2.65755872340552,NA,"Chr4",9566877,NA,3,"protein_coding","neurofilament heavy protein",NA,3207,1928,2984,151,153,9,"","List"
"BRCA1__AT4G21070","AT4G21070","red","6",5.11221018690101,6.70436172516116,6.94599443444021,4.90080406370795,5.88270118288464,5.55873295009381,5.13245707155605,6.74671066619891,5.11299173710148,5.0578461686854,5.16208372644125,4.49038760156021,NA,"Chr4",11247991,NA,1,"protein_coding","breast cancer susceptibility1",NA,4767,2826,4767,183,124,14,"BRCA1","List"
"ATK1__AT4G21270","AT4G21270","red","6",5.07177848993667,6.51960044251801,6.23017574470694,4.47296982628815,5.68040159675095,4.6476614973498,4.2882510506065,6.01940094696344,5.20453902235502,4.43198950709799,5.24786312496283,3.95867775465171,NA,"Chr4",11329319,NA,1,"protein_coding","kinesin 1",NA,4850,2382,4850,284,260,17,"ATK1","List"
"CRK12__AT4G23200","AT4G23200","red","6",2.77981622109524,4.72162547093278,4.74653395598881,2.96959090003602,2.78552167065742,3.32464719552684,3.62841296473186,4.97796575052791,3.43316701641823,2.98329193367204,3.90373195300829,2.65755872340552,NA,"Chr4",12145035,NA,2,"protein_coding","cysteine-rich RLK (RECEPTOR-like protein kinase) 12",NA,3007,1744,2914,83,556,6,"CRK12","List"
"__AT4G26660","AT4G26660","red","6",4.33985062292971,6.43254879987342,6.62586624895056,4.19961567117933,5.23929834746809,4.25150421382622,4.45477398239619,6.00073647177838,4.39258434333166,4.82905203815442,4.35408483118573,3.45008071856468,NA,"Chr4",13448599,NA,1,"protein_coding","None",NA,3418,2421,3418,155,202,6,"","List"
"CYCB2__AT4G35620","AT4G35620","red","6",3.54189428613891,5.95884314165823,5.58484449520311,2.96959090003602,4.95506686463088,3.46231534866231,3.31851396598422,5.37574929021121,4.46841897190053,4.82905203815442,4.75654880833287,3.59499702430447,NA,"Chr4",16901596,NA,2,"protein_coding","Cyclin B2",NA,2406,1218,2406,148,342,10,"CYCB2","List"
"__AT5G07810","AT5G07810","red","6",3.41834919625327,5.75866443963806,6.07587221387017,4.12234082545011,4.28090168095409,3.91021324550651,4.73931776925993,5.01563873892857,4.04172626762468,3.67725359482565,4.19040573488459,4.24889070481123,NA,"Chr5",2491200,NA,1,"protein_coding","SNF2 domain-containing protein / helicase domain-containing protein / HNH endonuclease domain-containing protein",NA,7343,3585,7343,58,212,25,"","List"
"__AT5G10400","AT5G10400","red","6",6.73171908130007,8.96073317127225,8.76091218233359,5.82542151673288,7.17874732860097,6.09172581465454,6.21957675286368,8.32570634317315,7.29494206757559,7.4018023903091,7.24846966210454,6.99509983460258,NA,"Chr5",3270172,NA,1,"protein_coding","Histone superfamily protein",NA,786,411,786,69,306,1,"","List"
"MYB3R-4__AT5G11510","AT5G11510","red","6",4.75174160479837,6.71669596885184,6.67447602043107,4.59239660486492,5.90610486906503,4.81123778455772,5.40083584620317,6.24233002659087,5.06494327196833,4.82905203815442,4.86910881543439,4.15848786705327,NA,"Chr5",3679748,NA,5,"protein_coding","myb domain protein 3r-4",NA,5137,2675,4358,325,183,10,"MYB3R-4","List"
"__AT5G17160","AT5G17160","red","6",4.80204178404373,6.38697055652151,6.49665394344794,4.34275729809957,5.08379091390704,4.09092746605148,4.60404963205988,6.8016572824482,4.96376157483265,5.21789081118474,5.02302050220946,3.72667626196656,NA,"Chr5",5639646,NA,1,"protein_coding","None",NA,2978,1710,2978,196,197,5,"","List"
"__AT5G23910","AT5G23910","red","6",4.19678351271308,6.15287030771143,6.73302182976151,4.27296103902821,4.65701042016927,4.86188614275457,5.08243926348404,6.40730787150024,4.67458805652285,4.92496568629,5.20561086305032,4.76003168175546,NA,"Chr5",8068221,NA,2,"protein_coding","ATP binding microtubule motor family protein",NA,4833,2112,4686,219,299,20,"","List"
"__AT5G26670","AT5G26670","red","6",3.65568908029843,5.60789976958527,5.10680141304747,3.76371454300979,4.81372218762054,3.00226627293868,4.45477398239619,5.61543128961468,3.82805587208358,4.92496568629,4.19040573488459,4.56266849986913,NA,"Chr5",9317968,NA,4,"protein_coding","Pectinacetylesterase family protein",NA,3109,986,2770,510,236,11,"","List"
"__AT5G36710","AT5G36710","red","6",3.1341247006481,4.90526245274203,4.99641520544827,3.28535949585043,4.13005410585845,3.00226627293868,3.31851396598422,4.11608152963687,2.64781752454704,3.43813302302611,3.54560226389378,2.36592268146661,NA,"Chr5",14424735,NA,2,"protein_coding","transmembrane protein",NA,1483,604,1164,68,491,1,"","List"
"__AT5G48310","AT5G48310","red","6",4.33985062292971,6.53361174169986,6.57556135210584,4.47296982628815,5.16363887646571,4.3255524247558,4.80247511810347,5.9432489817671,4.7372458594505,4.87780578516418,4.69679451613334,3.59499702430447,NA,"Chr5",19574780,NA,2,"protein_coding","None",NA,5690,3430,5597,107,142,20,"","List"
"__AT5G55450","AT5G55450","red","6",4.19678351271308,6.46215349580348,6.29379154812273,3.54427291050152,4.76335291847172,4.3255524247558,5.85267974461805,5.22309383155392,4.04172626762468,4.22145717168061,5.40548807740679,4.06203920772612,NA,"Chr5",22467337,NA,1,"protein_coding","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein",NA,970,315,970,223,338,2,"","List"
"WYR__AT5G55820","AT5G55820","red","6",5.89339148580523,7.61185382384408,7.19954711417711,5.49845079244511,5.83472308343612,5.43037304389323,5.91115976175433,7.01198846003825,5.59126359991499,5.8755440157551,6.07915898486491,4.93361568170825,NA,"Chr5",22586287,NA,11,"protein_coding","None",NA,7849,5248,7632,105,413,10,"WYR","List"
"__AT5G56120","AT5G56120","red","6",3.76116064390409,6.25788145988908,6.36955871995102,4.70268856236662,4.76335291847172,4.00339807580492,4.19717904383482,6.3641521325899,4.67458805652285,5.14008666177788,5.16208372644125,4.63150015568607,NA,"Chr5",22721373,NA,1,"protein_coding","None",NA,1241,711,1241,110,344,2,"","List"
"__AT5G62550","AT5G62550","red","6",3.1341247006481,6.67937230466291,6.49665394344794,4.04069150523463,4.76335291847172,4.52730431743949,4.80247511810347,6.12658450497893,5.01523927388083,5.39581278661704,5.16208372644125,4.49038760156021,NA,"Chr5",25105576,NA,1,"protein_coding","None",NA,2438,1464,2438,138,263,6,"","List"
"__AT5G66230","AT5G66230","red","6",3.95145672093534,5.80561041293207,6.12916163969886,4.04069150523463,5.62506113004825,4.17344877832975,4.80247511810347,5.28610722517646,3.82805587208358,4.06183036345336,5.28891307209733,4.33396117499308,NA,"Chr5",26461152,NA,2,"protein_coding","Chalcone-flavanone isomerase family protein",NA,3020,1314,2216,112,170,5,"","List"
"EB1C__AT5G67270","AT5G67270","red","6",3.95145672093534,5.99979237128928,6.11161630014011,4.75482579074029,5.12426723675482,4.25150421382622,4.09996830698787,5.68722508493453,4.7372458594505,4.14385037830125,4.86910881543439,3.72667626196656,NA,"Chr5",26840011,NA,1,"protein_coding","end binding protein 1C",NA,2094,990,2094,120,237,6,"EB1C","List"
"U2-11__AT1G04733","AT1G04733","black","7",4.75174160479837,4.67181635055114,5.68314586216597,4.59239660486492,4.81372218762054,5.39641569375377,2.3771994527339,5.01563873892857,4.96376157483265,4.55700724667049,4.35408483118573,3.72667626196656,NA,"Chr1",3180548,NA,1,"small_nuclear_rna",NA,NA,189,NA,189,NA,NA,1,"U2-11","List"
"U2-14__AT1G05057","AT1G05057","black","7",5.96136529518239,5.68525061231936,6.66247626144458,5.94244677314808,5.75962478012122,5.73210813093159,2.92330472536717,6.28922697965401,6.14734639551817,5.0995523484113,5.67691440808595,4.24889070481123,NA,"Chr1",4842275,NA,1,"small_nuclear_rna",NA,NA,195,NA,195,NA,NA,1,"U2-14","List"
"__AT1G05163","AT1G05163","black","7",13.2913831092292,14.0705603786045,14.117289629112,12.8764845087115,12.3077724364044,12.1523658993279,9.21834512895292,14.243550139714,14.105763503159,13.5304297030717,12.5401030047188,11.40394326033,NA,"Chr1",5297847,NA,1,"antisense_long_noncoding_rna",NA,NA,725,NA,725,NA,NA,1,"","List"
"U2-1__AT1G05273","AT1G05273","black","7",6.26015925966573,6.33990527893027,7.2242474953391,6.41708022257656,5.68040159675095,6.87473910822901,3.88337188828617,7.06685130373377,6.98217193853617,5.61296224756122,5.90527131507242,4.87804304007561,NA,"Chr1",5758382,NA,1,"small_nuclear_rna",NA,NA,194,NA,194,NA,NA,1,"U2-1","List"
"__AT1G05575","AT1G05575","black","7",3.65568908029843,3.96716897851746,4.87687790076787,4.19961567117933,4.60074750766966,4.52730431743949,2,4.31048242198001,4.13775831262173,3.30185506933204,3.24543442317476,3.10756886818276,NA,"Chr1",1661550,NA,1,"protein_coding","None",NA,710,270,710,161,279,1,"","List"
"__AT1G06463","AT1G06463","black","7",6.295702152714,7.1756786145974,8.08406829116532,6.46481688518216,6.39388260535025,6.37935048393501,4.19717904383482,6.55534098898441,6.36138016406912,5.5838713171608,5.82381393720635,4.06203920772612,NA,"Chr1",11435788,NA,1,"small_nucleolar_rna",NA,NA,194,NA,194,NA,NA,1,"","List"
"U1-5__AT1G08115","AT1G08115","black","7",6.06798861666437,6.9223813276313,7.60891053961558,5.61586956912023,5.50757335474929,8.44742051062568,4.09996830698787,6.85458774930825,6.47604833200004,5.25527395543709,5.5475750650151,4.82024367958644,NA,"Chr1",2538074,NA,1,"small_nuclear_rna",NA,NA,165,NA,165,NA,NA,1,"U1-5","List"
"__AT1G09333","AT1G09333","black","7",5.55504089446302,5.37872547444441,6.41317975605108,4.12234082545011,4.60074750766966,5.93496978116723,3.31851396598422,4.97796575052791,5.01523927388083,4.06183036345336,4.35408483118573,3.84733554617061,NA,"Chr1",27348657,NA,1,"small_nucleolar_rna",NA,NA,135,NA,135,NA,NA,1,"","List"
"__AT1G09797","AT1G09797","black","7",8.1931637183703,9.02661331147972,9.19292357497993,7.79136311427967,8.05781569463933,7.37945945748682,5.18079872656628,8.92212415761701,8.42659063941494,8.06491654218525,7.6927417555587,6.48311999857318,NA,"Chr1",29427802,NA,1,"long_noncoding_rna",NA,NA,765,NA,765,NA,NA,1,"","List"
"bZIP58__AT1G13600","AT1G13600","black","7",3.28322502075617,5.17926649158399,4.32736319368172,2.96959090003602,3.42689241641468,2.80929765959695,3.88337188828617,3.80791607750989,3.43316701641823,2,2.63074070357094,2.90003920100746,NA,"Chr1",4650606,NA,1,"protein_coding","basic leucine-zipper 58",NA,944,591,944,172,181,1,"bZIP58","List"
"__AT1G15405","AT1G15405","black","7",15.844592246465,16.6242875883288,16.9385849866426,15.678733989391,14.9546891577487,15.1526078030059,12.2087506455199,16.9482874008752,16.8241455629877,15.9587753711187,15.2421129359487,14.1439833469095,NA,"Chr1",5297875,NA,1,"other_rna",NA,NA,292,NA,292,NA,NA,1,"","List"
"__AT1G25055","AT1G25055","black","7",9.22073472785564,8.50045937986273,8.74961299154496,9.40444868468679,8.85285139340238,8.81826998753984,3.62841296473186,8.77885553030763,8.81944143404965,9.60137024123875,7.6927417555587,7.88337199196457,NA,"Chr1",8806607,NA,1,"protein_coding","F-box family protein",NA,1550,1302,1550,42,206,1,"","List"
"FTM1__AT1G43800","AT1G43800","black","7",2,3.88211664811604,2.88446378102758,5.03335940575448,2.97449553209416,2,2,5.05235295854788,2.35996874649857,2,2,2.65755872340552,NA,"Chr1",16577521,NA,1,"protein_coding","Plant stearoyl-acyl-carrier-protein desaturase family protein",NA,2202,1176,2202,141,173,3,"FTM1","List"
"__AT1G72250","AT1G72250","black","7",5.46424612303302,6.75307834106035,6.98506045244404,5.61586956912023,5.65299669836498,5.73210813093159,5.35943159149208,6.8016572824482,5.06494327196833,5.14008666177788,5.61369367984282,3.59499702430447,NA,"Chr1",27192740,NA,4,"protein_coding","Di-glucose binding protein with Kinesin motor domain",NA,5640,3626,5552,142,228,18,"","List"
"__AT2G01010","AT2G01010","black","7",9.17375137743568,7.58519417141361,7.14884027746182,5.91978882930693,9.72191077671106,9.45777382272989,9.615653567991,7.60686614687805,8.92414966427097,9.08557380239579,10.5121908084556,10.2069150814891,NA,"Chr2",3706,NA,1,"ribosomal_rna",NA,NA,1808,NA,1808,NA,NA,1,"","List"
"__AT2G01020","AT2G01020","black","7",9.17375137743568,6.30765317610724,6.99466387724669,6.87132194529214,10.1223906470835,9.75772478155353,9.9444467906345,7.38734783650735,9.6837906498166,8.48245954550865,10.1771066702959,9.76888950642085,NA,"Chr2",5782,NA,1,"ribosomal_rna",NA,NA,164,NA,164,NA,NA,1,"","List"
"U2-10__AT2G04375","AT2G04375","black","7",5.07177848993667,5.55392801932824,6.4415445296745,5.33681316212822,5.47664309891123,6.37935048393501,3.13440010428144,5.92356591424302,6.10044716601496,4.55700724667049,5.3288272407379,4.98712682751229,NA,"Chr2",849778,NA,1,"small_nuclear_rna",NA,NA,195,NA,195,NA,NA,1,"U2-10","List"
"U2-10b/12__AT2G04455","AT2G04455","black","7",4.64555312962501,4.3303381532077,5.03415688291066,4.53391863648436,3.77078041686956,5.67659963178875,2.3771994527339,5.37574929021121,4.85494477637399,4.22145717168061,4.00575157692524,2.90003920100746,NA,"Chr2",852860,NA,1,"small_nuclear_rna",NA,NA,195,NA,195,NA,NA,1,"U2-10b/12","List"
"__AT2G31141","AT2G31141","black","7",15.0486554223381,14.9419593091504,15.5267819172443,15.5306971080286,14.4519941775235,13.9072797553522,11.5365709908619,15.1017078313411,14.9978620254258,15.0395294283954,14.5481207102496,13.6965733533778,NA,"Chr2",13271726,NA,2,"protein_coding","None",NA,809,442,809,30,256,2,"","List"
"RR3__AT2G41310","AT2G41310","black","7",19.1557025063287,19.2866060451702,19.760123905771,19.6223906134485,18.7284249760289,17.8621029776763,16.340036515285,19.0226538466305,18.9010845159894,19.1391259053167,18.793251923904,18.1806812348871,NA,"Chr2",17221840,NA,1,"protein_coding","response regulator 3",NA,3041,678,3041,440,1252,6,"RR3","List"
"U1-7__AT3G01695","AT3G01695","black","7",5.69471706557988,5.80561041293207,7.06927322587873,5.03335940575448,4.65701042016927,7.97024092406797,3.31851396598422,6.21019647057975,5.86820360116974,4.7785929322649,4.92225816569364,3.84733554617061,NA,"Chr3",1657767,NA,1,"small_nuclear_rna",NA,NA,162,NA,162,NA,NA,1,"U1-7","List"
"U1-6__AT3G01715","AT3G01715","black","7",5.69471706557988,5.80561041293207,7.06927322587873,5.03335940575448,4.65701042016927,7.97024092406797,3.31851396598422,6.21019647057975,5.86820360116974,4.7785929322649,4.92225816569364,3.84733554617061,NA,"Chr3",1681816,NA,1,"small_nuclear_rna",NA,NA,162,NA,162,NA,NA,1,"U1-6","List"
"__AT3G01845","AT3G01845","black","7",2,4.56672191421659,4.44411344604301,2.78132941915586,3.55085535493351,3.00226627293868,3.48176852247284,3.52407432404682,2.8876767722508,2,2.63074070357094,2.36592268146661,NA,"Chr3",1967314,NA,1,"long_noncoding_rna",NA,NA,773,NA,773,NA,NA,2,"","List"
"__AT3G06435","AT3G06435","black","7",7.35431496575737,9.44321821776443,9.07565989090054,7.70123541019816,7.78234102790752,7.02675766270117,7.14421313024775,8.22075019220409,6.98217193853617,6.56770259045442,6.68235914904861,6.32585892280165,NA,"Chr3",1968288,NA,2,"protein_coding","Expressed protein",NA,2659,448,2204,161,1060,2,"","List"
"U4.2__AT3G06900","AT3G06900","black","7",6.295702152714,6.13460055094541,6.27814864192105,4.94635591404178,5.73369744198332,7.32634403466761,4.67326847516887,7.09351968356294,6.84664441123211,5.64147815564124,6.19166780974201,5.61583023016923,NA,"Chr3",2178191,NA,1,"small_nuclear_rna",NA,NA,153,NA,153,NA,NA,1,"U4.2","List"
"__AT3G09310","AT3G09310","black","7",4.27008977585131,2.9224908682581,2.50897537648553,4.19961567117933,4.20744856567678,4.39598484463658,5.13245707155605,5.12309200217924,4.46841897190053,5.0995523484113,4.19040573488459,4.15848786705327,NA,"Chr3",2860402,NA,1,"protein_coding","None",NA,958,513,958,62,220,3,"","List"
"__AT3G12870","AT3G12870","black","7",3.65568908029843,5.93792425370357,6.11161630014011,4.19961567117933,4.28090168095409,4.00339807580492,3.13440010428144,5.51378634798985,3.27321178663578,4.22145717168061,3.40331093668934,2.36592268146661,NA,"Chr3",4094191,NA,1,"protein_coding","None",NA,922,621,922,75,226,1,"","List"
"CYP707A4__AT3G19270","AT3G19270","black","7",4.27008977585131,2.74117675152558,2.88446378102758,5.33681316212822,3.77078041686956,3.70357668746633,4.97688003496949,5.28610722517646,3.70804804057544,4.49585214076155,4.634457950626,4.69719682511661,NA,"Chr3",6673689,NA,2,"protein_coding","cytochrome P450, family 707, subfamily A, polypeptide 4",NA,2833,1370,2478,120,100,8,"CYP707A4","List"
